"Sensor","first10_mean","first10_sd","first10_median","first10_mad","first10_min","first10_max","first10_count","first10_rollmean3","last5_mean","last5_sd","last5_median","last5_mad","last5_min","last5_max","last5_count","last5_rollmean3","full_mean","full_sd","full_median","full_mad","full_min","full_max","full_count","full_rollmean3","within_diff_mean","within_diff_sd","within_diff_median","within_diff_mad","within_diff_min","within_diff_max","within_diff_count","within_diff_rollmean3","full_pct_nonmissing"
"1998.Sensor27",4.054,NA,4.054,0,4.054,4.054,1,NA,3.912,NA,3.912,0,3.912,3.912,1,NA,3.68098181818182,NA,3.68098181818182,0,3.68098181818182,3.68098181818182,1,NA,-0.373018181818182,NA,-0.373018181818182,0,-0.373018181818182,-0.373018181818182,1,NA,7.14285714285714
"1998.Sensor28",4.33333333333333,NA,4.33333333333333,0,4.33333333333333,4.33333333333333,1,NA,NA,NA,NA,NA,NA,NA,0,NA,4.75251184834123,NA,4.75251184834123,0,4.75251184834123,4.75251184834123,1,NA,0.419178515007899,NA,0.419178515007899,0,0.419178515007899,0.419178515007899,1,NA,7.14285714285714
"1998.Sensor29",5.874,NA,5.874,0,5.874,5.874,1,NA,6.518,NA,6.518,0,6.518,6.518,1,NA,5.42962962962963,NA,5.42962962962963,0,5.42962962962963,5.42962962962963,1,NA,-0.444370370370371,NA,-0.444370370370371,0,-0.444370370370371,-0.444370370370371,1,NA,7.14285714285714
"1998.Sensor30",6.602,NA,6.602,0,6.602,6.602,1,NA,6.33,NA,6.33,0,6.33,6.33,1,NA,5.81519083969466,NA,5.81519083969466,0,5.81519083969466,5.81519083969466,1,NA,-0.786809160305344,NA,-0.786809160305344,0,-0.786809160305344,-0.786809160305344,1,NA,7.14285714285714
"1998.Sensor31",3.484,NA,3.484,0,3.484,3.484,1,NA,6.3225,NA,6.3225,0,6.3225,6.3225,1,NA,4.38040293040293,NA,4.38040293040293,0,4.38040293040293,4.38040293040293,1,NA,0.896402930402931,NA,0.896402930402931,0,0.896402930402931,0.896402930402931,1,NA,7.14285714285714
"1998.Sensor32",3.76666666666667,NA,3.76666666666667,0,3.76666666666667,3.76666666666667,1,NA,6.54,NA,6.54,0,6.54,6.54,1,NA,4.86884,NA,4.86884,0,4.86884,4.86884,1,NA,1.10217333333333,NA,1.10217333333333,0,1.10217333333333,1.10217333333333,1,NA,7.14285714285714
"1999.Sensor01",3.37125,NA,3.37125,0,3.37125,3.37125,1,NA,4.724,NA,4.724,0,4.724,4.724,1,NA,4.17255555555556,NA,4.17255555555556,0,4.17255555555556,4.17255555555556,1,NA,0.801305555555555,NA,0.801305555555555,0,0.801305555555555,0.801305555555555,1,NA,7.14285714285714
"1999.Sensor02",2.591,NA,2.591,0,2.591,2.591,1,NA,3.068,NA,3.068,0,3.068,3.068,1,NA,2.90894160583942,NA,2.90894160583942,0,2.90894160583942,2.90894160583942,1,NA,0.317941605839416,NA,0.317941605839416,0,0.317941605839416,0.317941605839416,1,NA,7.14285714285714
"1999.Sensor03",3.659,NA,3.659,0,3.659,3.659,1,NA,2.934,NA,2.934,0,2.934,2.934,1,NA,3.63959259259259,NA,3.63959259259259,0,3.63959259259259,3.63959259259259,1,NA,-0.0194074074074071,NA,-0.0194074074074071,0,-0.0194074074074071,-0.0194074074074071,1,NA,7.14285714285714
"1999.Sensor04",3.95,NA,3.95,0,3.95,3.95,1,NA,4.372,NA,4.372,0,4.372,4.372,1,NA,3.53328244274809,NA,3.53328244274809,0,3.53328244274809,3.53328244274809,1,NA,-0.416717557251909,NA,-0.416717557251909,0,-0.416717557251909,-0.416717557251909,1,NA,7.14285714285714
"1999.Sensor05",4.514,NA,4.514,0,4.514,4.514,1,NA,7.046,NA,7.046,0,7.046,7.046,1,NA,5.85948339483395,NA,5.85948339483395,0,5.85948339483395,5.85948339483395,1,NA,1.34548339483395,NA,1.34548339483395,0,1.34548339483395,1.34548339483395,1,NA,7.14285714285714
"1999.Sensor06",4.19,NA,4.19,0,4.19,4.19,1,NA,7.732,NA,7.732,0,7.732,7.732,1,NA,6.0979197080292,NA,6.0979197080292,0,6.0979197080292,6.0979197080292,1,NA,1.9079197080292,NA,1.9079197080292,0,1.9079197080292,1.9079197080292,1,NA,7.14285714285714
"1999.Sensor07",2.58,NA,2.58,0,2.58,2.58,1,NA,3.564,NA,3.564,0,3.564,3.564,1,NA,3.18045267489712,NA,3.18045267489712,0,3.18045267489712,3.18045267489712,1,NA,0.600452674897119,NA,0.600452674897119,0,0.600452674897119,0.600452674897119,1,NA,7.14285714285714
"1999.Sensor08",4.041,NA,4.041,0,4.041,4.041,1,NA,4.23,NA,4.23,0,4.23,4.23,1,NA,4.35232209737828,NA,4.35232209737828,0,4.35232209737828,4.35232209737828,1,NA,0.311322097378277,NA,0.311322097378277,0,0.311322097378277,0.311322097378277,1,NA,7.14285714285714
"1999.Sensor09",3.375,NA,3.375,0,3.375,3.375,1,NA,3.426,NA,3.426,0,3.426,3.426,1,NA,3.62278388278388,NA,3.62278388278388,0,3.62278388278388,3.62278388278388,1,NA,0.247783882783883,NA,0.247783882783883,0,0.247783882783883,0.247783882783883,1,NA,7.14285714285714
"1999.Sensor10",3.341,NA,3.341,0,3.341,3.341,1,NA,3.868,NA,3.868,0,3.868,3.868,1,NA,3.49014598540146,NA,3.49014598540146,0,3.49014598540146,3.49014598540146,1,NA,0.14914598540146,NA,0.14914598540146,0,0.14914598540146,0.14914598540146,1,NA,7.14285714285714
"1999.Sensor11",4.918,NA,4.918,0,4.918,4.918,1,NA,5.436,NA,5.436,0,5.436,5.436,1,NA,5.04981751824818,NA,5.04981751824818,0,5.04981751824818,5.04981751824818,1,NA,0.131817518248175,NA,0.131817518248175,0,0.131817518248175,0.131817518248175,1,NA,7.14285714285714
"1999.Sensor12",5.755,NA,5.755,0,5.755,5.755,1,NA,6.316,NA,6.316,0,6.316,6.316,1,NA,5.73449814126394,NA,5.73449814126394,0,5.73449814126394,5.73449814126394,1,NA,-0.0205018587360595,NA,-0.0205018587360595,0,-0.0205018587360595,-0.0205018587360595,1,NA,7.14285714285714
"1999.Sensor13",4.224,NA,4.224,0,4.224,4.224,1,NA,6.38,NA,6.38,0,6.38,6.38,1,NA,5.089453125,NA,5.089453125,0,5.089453125,5.089453125,1,NA,0.865453125,NA,0.865453125,0,0.865453125,0.865453125,1,NA,7.14285714285714
"1999.Sensor14",5.978,NA,5.978,0,5.978,5.978,1,NA,6.852,NA,6.852,0,6.852,6.852,1,NA,5.73996350364964,NA,5.73996350364964,0,5.73996350364964,5.73996350364964,1,NA,-0.238036496350365,NA,-0.238036496350365,0,-0.238036496350365,-0.238036496350365,1,NA,7.14285714285714
"1999.Sensor15",6.926,NA,6.926,0,6.926,6.926,1,NA,7.408,NA,7.408,0,7.408,7.408,1,NA,6.97795539033457,NA,6.97795539033457,0,6.97795539033457,6.97795539033457,1,NA,0.0519553903345722,NA,0.0519553903345722,0,0.0519553903345722,0.0519553903345722,1,NA,7.14285714285714
"1999.Sensor16",6.945,NA,6.945,0,6.945,6.945,1,NA,7.986,NA,7.986,0,7.986,7.986,1,NA,6.84689497716895,NA,6.84689497716895,0,6.84689497716895,6.84689497716895,1,NA,-0.0981050228310503,NA,-0.0981050228310503,0,-0.0981050228310503,-0.0981050228310503,1,NA,7.14285714285714
"1999.Sensor17",2.046,NA,2.046,0,2.046,2.046,1,NA,2.67,NA,2.67,0,2.67,2.67,1,NA,2.37440758293839,NA,2.37440758293839,0,2.37440758293839,2.37440758293839,1,NA,0.328407582938389,NA,0.328407582938389,0,0.328407582938389,0.328407582938389,1,NA,7.14285714285714
"1999.Sensor18",3.776,NA,3.776,0,3.776,3.776,1,NA,3.862,NA,3.862,0,3.862,3.862,1,NA,3.61118959107807,NA,3.61118959107807,0,3.61118959107807,3.61118959107807,1,NA,-0.164810408921933,NA,-0.164810408921933,0,-0.164810408921933,-0.164810408921933,1,NA,7.14285714285714
"1999.Sensor19",6.524,NA,6.524,0,6.524,6.524,1,NA,6.188,NA,6.188,0,6.188,6.188,1,NA,6.13480176211454,NA,6.13480176211454,0,6.13480176211454,6.13480176211454,1,NA,-0.389198237885462,NA,-0.389198237885462,0,-0.389198237885462,-0.389198237885462,1,NA,7.14285714285714
"1999.Sensor20",8.683,NA,8.683,0,8.683,8.683,1,NA,NA,NA,NA,NA,NA,NA,0,NA,8.3765873015873,NA,8.3765873015873,0,8.3765873015873,8.3765873015873,1,NA,-0.306412698412698,NA,-0.306412698412698,0,-0.306412698412698,-0.306412698412698,1,NA,7.14285714285714
"1999.Sensor21",3.985,NA,3.985,0,3.985,3.985,1,NA,5.22,NA,5.22,0,5.22,5.22,1,NA,4.43886861313869,NA,4.43886861313869,0,4.43886861313869,4.43886861313869,1,NA,0.453868613138686,NA,0.453868613138686,0,0.453868613138686,0.453868613138686,1,NA,7.14285714285714
"1999.Sensor22",4.89,NA,4.89,0,4.89,4.89,1,NA,6.166,NA,6.166,0,6.166,6.166,1,NA,5.48492753623188,NA,5.48492753623188,0,5.48492753623188,5.48492753623188,1,NA,0.594927536231884,NA,0.594927536231884,0,0.594927536231884,0.594927536231884,1,NA,7.14285714285714
"1999.Sensor23",10.54,NA,10.54,0,10.54,10.54,1,NA,NA,NA,NA,NA,NA,NA,0,NA,8.58069124423963,NA,8.58069124423963,0,8.58069124423963,8.58069124423963,1,NA,-1.95930875576037,NA,-1.95930875576037,0,-1.95930875576037,-1.95930875576037,1,NA,7.14285714285714
"1999.Sensor24",4.58333333333333,NA,4.58333333333333,0,4.58333333333333,4.58333333333333,1,NA,5.146,NA,5.146,0,5.146,5.146,1,NA,4.42636363636364,NA,4.42636363636364,0,4.42636363636364,4.42636363636364,1,NA,-0.156969696969696,NA,-0.156969696969696,0,-0.156969696969696,-0.156969696969696,1,NA,7.14285714285714
"1999.Sensor25",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"1999.Sensor26",2.563,NA,2.563,0,2.563,2.563,1,NA,2.486,NA,2.486,0,2.486,2.486,1,NA,2.7182421875,NA,2.7182421875,0,2.7182421875,2.7182421875,1,NA,0.1552421875,NA,0.1552421875,0,0.1552421875,0.1552421875,1,NA,7.14285714285714
"1999.Sensor27",3.69,NA,3.69,0,3.69,3.69,1,NA,3.15,NA,3.15,0,3.15,3.15,1,NA,3.50799270072993,NA,3.50799270072993,0,3.50799270072993,3.50799270072993,1,NA,-0.182007299270073,NA,-0.182007299270073,0,-0.182007299270073,-0.182007299270073,1,NA,7.14285714285714
"1999.Sensor28",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,3.74005714285714,NA,3.74005714285714,0,3.74005714285714,3.74005714285714,1,NA,NA,NA,NA,NA,NA,NA,0,NA,7.14285714285714
"1999.Sensor29",7.069,NA,7.069,0,7.069,7.069,1,NA,4.258,NA,4.258,0,4.258,4.258,1,NA,4.7918315018315,NA,4.7918315018315,0,4.7918315018315,4.7918315018315,1,NA,-2.2771684981685,NA,-2.2771684981685,0,-2.2771684981685,-2.2771684981685,1,NA,7.14285714285714
"1999.Sensor30",6.355,NA,6.355,0,6.355,6.355,1,NA,5.34,NA,5.34,0,5.34,5.34,1,NA,5.2083908045977,NA,5.2083908045977,0,5.2083908045977,5.2083908045977,1,NA,-1.1466091954023,NA,-1.1466091954023,0,-1.1466091954023,-1.1466091954023,1,NA,7.14285714285714
"1999.Sensor31",5.888,NA,5.888,0,5.888,5.888,1,NA,6.206,NA,6.206,0,6.206,6.206,1,NA,5.83285714285714,NA,5.83285714285714,0,5.83285714285714,5.83285714285714,1,NA,-0.0551428571428572,NA,-0.0551428571428572,0,-0.0551428571428572,-0.0551428571428572,1,NA,7.14285714285714
"1999.Sensor32",7.003,NA,7.003,0,7.003,7.003,1,NA,5.434,NA,5.434,0,5.434,5.434,1,NA,5.85454183266932,NA,5.85454183266932,0,5.85454183266932,5.85454183266932,1,NA,-1.14845816733068,NA,-1.14845816733068,0,-1.14845816733068,-1.14845816733068,1,NA,7.14285714285714
"2000.Sensor01",4.766,NA,4.766,0,4.766,4.766,1,NA,3.588,NA,3.588,0,3.588,3.588,1,NA,3.81307692307692,NA,3.81307692307692,0,3.81307692307692,3.81307692307692,1,NA,-0.952923076923077,NA,-0.952923076923077,0,-0.952923076923077,-0.952923076923077,1,NA,7.14285714285714
"2000.Sensor02",3.114,NA,3.114,0,3.114,3.114,1,NA,3.122,NA,3.122,0,3.122,3.122,1,NA,2.9301968503937,NA,2.9301968503937,0,2.9301968503937,2.9301968503937,1,NA,-0.183803149606299,NA,-0.183803149606299,0,-0.183803149606299,-0.183803149606299,1,NA,7.14285714285714
"2000.Sensor03",3.063,NA,3.063,0,3.063,3.063,1,NA,5.178,NA,5.178,0,5.178,5.178,1,NA,4.18044715447154,NA,4.18044715447154,0,4.18044715447154,4.18044715447154,1,NA,1.11744715447154,NA,1.11744715447154,0,1.11744715447154,1.11744715447154,1,NA,7.14285714285714
"2000.Sensor04",3.927,NA,3.927,0,3.927,3.927,1,NA,NA,NA,NA,NA,NA,NA,0,NA,3.03656387665198,NA,3.03656387665198,0,3.03656387665198,3.03656387665198,1,NA,-0.890436123348018,NA,-0.890436123348018,0,-0.890436123348018,-0.890436123348018,1,NA,7.14285714285714
"2000.Sensor05",7.289,NA,7.289,0,7.289,7.289,1,NA,4.594,NA,4.594,0,4.594,4.594,1,NA,4.19853174603175,NA,4.19853174603175,0,4.19853174603175,4.19853174603175,1,NA,-3.09046825396825,NA,-3.09046825396825,0,-3.09046825396825,-3.09046825396825,1,NA,7.14285714285714
"2000.Sensor06",7.77111111111111,NA,7.77111111111111,0,7.77111111111111,7.77111111111111,1,NA,4.142,NA,4.142,0,4.142,4.142,1,NA,3.91604743083004,NA,3.91604743083004,0,3.91604743083004,3.91604743083004,1,NA,-3.85506368028107,NA,-3.85506368028107,0,-3.85506368028107,-3.85506368028107,1,NA,7.14285714285714
"2000.Sensor07",3.611,NA,3.611,0,3.611,3.611,1,NA,3.342,NA,3.342,0,3.342,3.342,1,NA,3.24119469026549,NA,3.24119469026549,0,3.24119469026549,3.24119469026549,1,NA,-0.369805309734513,NA,-0.369805309734513,0,-0.369805309734513,-0.369805309734513,1,NA,7.14285714285714
"2000.Sensor08",4.26333333333333,NA,4.26333333333333,0,4.26333333333333,4.26333333333333,1,NA,5.304,NA,5.304,0,5.304,5.304,1,NA,4.77755186721992,NA,4.77755186721992,0,4.77755186721992,4.77755186721992,1,NA,0.514218533886583,NA,0.514218533886583,0,0.514218533886583,0.514218533886583,1,NA,7.14285714285714
"2000.Sensor09",3.475,NA,3.475,0,3.475,3.475,1,NA,5.662,NA,5.662,0,5.662,5.662,1,NA,4.03149038461538,NA,4.03149038461538,0,4.03149038461538,4.03149038461538,1,NA,0.556490384615385,NA,0.556490384615385,0,0.556490384615385,0.556490384615385,1,NA,7.14285714285714
"2000.Sensor10",3.825,NA,3.825,0,3.825,3.825,1,NA,5.124,NA,5.124,0,5.124,5.124,1,NA,4.35984251968504,NA,4.35984251968504,0,4.35984251968504,4.35984251968504,1,NA,0.534842519685039,NA,0.534842519685039,0,0.534842519685039,0.534842519685039,1,NA,7.14285714285714
"2000.Sensor11",5.702,NA,5.702,0,5.702,5.702,1,NA,NA,NA,NA,NA,NA,NA,0,NA,5.42831168831169,NA,5.42831168831169,0,5.42831168831169,5.42831168831169,1,NA,-0.273688311688312,NA,-0.273688311688312,0,-0.273688311688312,-0.273688311688312,1,NA,7.14285714285714
"2000.Sensor12",6.338,NA,6.338,0,6.338,6.338,1,NA,5.69,NA,5.69,0,5.69,5.69,1,NA,5.76578947368421,NA,5.76578947368421,0,5.76578947368421,5.76578947368421,1,NA,-0.572210526315789,NA,-0.572210526315789,0,-0.572210526315789,-0.572210526315789,1,NA,7.14285714285714
"2000.Sensor13",6.17888888888889,NA,6.17888888888889,0,6.17888888888889,6.17888888888889,1,NA,4.84,NA,4.84,0,4.84,4.84,1,NA,4.68259574468085,NA,4.68259574468085,0,4.68259574468085,4.68259574468085,1,NA,-1.49629314420804,NA,-1.49629314420804,0,-1.49629314420804,-1.49629314420804,1,NA,7.14285714285714
"2000.Sensor14",6.887,NA,6.887,0,6.887,6.887,1,NA,6.42,NA,6.42,0,6.42,6.42,1,NA,5.12648221343874,NA,5.12648221343874,0,5.12648221343874,5.12648221343874,1,NA,-1.76051778656126,NA,-1.76051778656126,0,-1.76051778656126,-1.76051778656126,1,NA,7.14285714285714
"2000.Sensor15",7.491,NA,7.491,0,7.491,7.491,1,NA,7.39,NA,7.39,0,7.39,7.39,1,NA,7.18244,NA,7.18244,0,7.18244,7.18244,1,NA,-0.30856,NA,-0.30856,0,-0.30856,-0.30856,1,NA,7.14285714285714
"2000.Sensor16",7.991,NA,7.991,0,7.991,7.991,1,NA,7.12,NA,7.12,0,7.12,7.12,1,NA,6.71828947368421,NA,6.71828947368421,0,6.71828947368421,6.71828947368421,1,NA,-1.27271052631579,NA,-1.27271052631579,0,-1.27271052631579,-1.27271052631579,1,NA,7.14285714285714
"2000.Sensor17",2.125,NA,2.125,0,2.125,2.125,1,NA,2.494,NA,2.494,0,2.494,2.494,1,NA,2.38507317073171,NA,2.38507317073171,0,2.38507317073171,2.38507317073171,1,NA,0.260073170731707,NA,0.260073170731707,0,0.260073170731707,0.260073170731707,1,NA,7.14285714285714
"2000.Sensor18",3.791,NA,3.791,0,3.791,3.791,1,NA,3.82,NA,3.82,0,3.82,3.82,1,NA,3.52119047619048,NA,3.52119047619048,0,3.52119047619048,3.52119047619048,1,NA,-0.269809523809524,NA,-0.269809523809524,0,-0.269809523809524,-0.269809523809524,1,NA,7.14285714285714
"2000.Sensor19",6.556,NA,6.556,0,6.556,6.556,1,NA,6.256,NA,6.256,0,6.256,6.256,1,NA,5.32857707509881,NA,5.32857707509881,0,5.32857707509881,5.32857707509881,1,NA,-1.22742292490119,NA,-1.22742292490119,0,-1.22742292490119,-1.22742292490119,1,NA,7.14285714285714
"2000.Sensor20",8.726,NA,8.726,0,8.726,8.726,1,NA,7.968,NA,7.968,0,7.968,7.968,1,NA,7.53025,NA,7.53025,0,7.53025,7.53025,1,NA,-1.19575,NA,-1.19575,0,-1.19575,-1.19575,1,NA,7.14285714285714
"2000.Sensor21",5.107,NA,5.107,0,5.107,5.107,1,NA,3.724,NA,3.724,0,3.724,3.724,1,NA,4.15668032786885,NA,4.15668032786885,0,4.15668032786885,4.15668032786885,1,NA,-0.950319672131148,NA,-0.950319672131148,0,-0.950319672131148,-0.950319672131148,1,NA,7.14285714285714
"2000.Sensor22",6.34333333333333,NA,6.34333333333333,0,6.34333333333333,6.34333333333333,1,NA,5.338,NA,5.338,0,5.338,5.338,1,NA,5.7484126984127,NA,5.7484126984127,0,5.7484126984127,5.7484126984127,1,NA,-0.594920634920635,NA,-0.594920634920635,0,-0.594920634920635,-0.594920634920635,1,NA,7.14285714285714
"2000.Sensor23",10.8385714285714,NA,10.8385714285714,0,10.8385714285714,10.8385714285714,1,NA,10.722,NA,10.722,0,10.722,10.722,1,NA,6.73101769911504,NA,6.73101769911504,0,6.73101769911504,6.73101769911504,1,NA,-4.10755372945638,NA,-4.10755372945638,0,-4.10755372945638,-4.10755372945638,1,NA,7.14285714285714
"2000.Sensor24",5.17111111111111,NA,5.17111111111111,0,5.17111111111111,5.17111111111111,1,NA,4.858,NA,4.858,0,4.858,4.858,1,NA,4.24448888888889,NA,4.24448888888889,0,4.24448888888889,4.24448888888889,1,NA,-0.926622222222222,NA,-0.926622222222222,0,-0.926622222222222,-0.926622222222222,1,NA,7.14285714285714
"2000.Sensor25",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"2000.Sensor26",2.456,NA,2.456,0,2.456,2.456,1,NA,3.586,NA,3.586,0,3.586,3.586,1,NA,3.4260162601626,NA,3.4260162601626,0,3.4260162601626,3.4260162601626,1,NA,0.970016260162601,NA,0.970016260162601,0,0.970016260162601,0.970016260162601,1,NA,7.14285714285714
"2000.Sensor27",3.198,NA,3.198,0,3.198,3.198,1,NA,3.786,NA,3.786,0,3.786,3.786,1,NA,3.90035433070866,NA,3.90035433070866,0,3.90035433070866,3.90035433070866,1,NA,0.702354330708661,NA,0.702354330708661,0,0.702354330708661,0.702354330708661,1,NA,7.14285714285714
"2000.Sensor28",3.315,NA,3.315,0,3.315,3.315,1,NA,4.32333333333333,NA,4.32333333333333,0,4.32333333333333,4.32333333333333,1,NA,3.88375510204082,NA,3.88375510204082,0,3.88375510204082,3.88375510204082,1,NA,0.568755102040816,NA,0.568755102040816,0,0.568755102040816,0.568755102040816,1,NA,7.14285714285714
"2000.Sensor29",4.279,NA,4.279,0,4.279,4.279,1,NA,5.464,NA,5.464,0,5.464,5.464,1,NA,4.34842519685039,NA,4.34842519685039,0,4.34842519685039,4.34842519685039,1,NA,0.0694251968503936,NA,0.0694251968503936,0,0.0694251968503936,0.0694251968503936,1,NA,7.14285714285714
"2000.Sensor30",5.504,NA,5.504,0,5.504,5.504,1,NA,6.582,NA,6.582,0,6.582,6.582,1,NA,5.3195564516129,NA,5.3195564516129,0,5.3195564516129,5.3195564516129,1,NA,-0.184443548387097,NA,-0.184443548387097,0,-0.184443548387097,-0.184443548387097,1,NA,7.14285714285714
"2000.Sensor31",6.152,NA,6.152,0,6.152,6.152,1,NA,5.554,NA,5.554,0,5.554,5.554,1,NA,3.92909448818898,NA,3.92909448818898,0,3.92909448818898,3.92909448818898,1,NA,-2.22290551181102,NA,-2.22290551181102,0,-2.22290551181102,-2.22290551181102,1,NA,7.14285714285714
"2000.Sensor32",5.44777777777778,NA,5.44777777777778,0,5.44777777777778,5.44777777777778,1,NA,NA,NA,NA,NA,NA,NA,0,NA,4.11388392857143,NA,4.11388392857143,0,4.11388392857143,4.11388392857143,1,NA,-1.33389384920635,NA,-1.33389384920635,0,-1.33389384920635,-1.33389384920635,1,NA,7.14285714285714
"2001.Sensor01",3.595,NA,3.595,0,3.595,3.595,1,NA,NA,NA,NA,NA,NA,NA,0,NA,4.47259259259259,NA,4.47259259259259,0,4.47259259259259,4.47259259259259,1,NA,0.877592592592593,NA,0.877592592592593,0,0.877592592592593,0.877592592592593,1,NA,7.14285714285714
"2001.Sensor02",3.047,NA,3.047,0,3.047,3.047,1,NA,3.114,NA,3.114,0,3.114,3.114,1,NA,3.0177380952381,NA,3.0177380952381,0,3.0177380952381,3.0177380952381,1,NA,-0.0292619047619045,NA,-0.0292619047619045,0,-0.0292619047619045,-0.0292619047619045,1,NA,7.14285714285714
"2001.Sensor03",NA,NA,NA,NA,NA,NA,0,NA,3.29,NA,3.29,0,3.29,3.29,1,NA,3.51086734693878,NA,3.51086734693878,0,3.51086734693878,3.51086734693878,1,NA,NA,NA,NA,NA,NA,NA,0,NA,7.14285714285714
"2001.Sensor04",NA,NA,NA,NA,NA,NA,0,NA,4.798,NA,4.798,0,4.798,4.798,1,NA,3.55390625,NA,3.55390625,0,3.55390625,3.55390625,1,NA,NA,NA,NA,NA,NA,NA,0,NA,7.14285714285714
"2001.Sensor05",4.6,NA,4.6,0,4.6,4.6,1,NA,6.652,NA,6.652,0,6.652,6.652,1,NA,6.01314516129032,NA,6.01314516129032,0,6.01314516129032,6.01314516129032,1,NA,1.41314516129032,NA,1.41314516129032,0,1.41314516129032,1.41314516129032,1,NA,7.14285714285714
"2001.Sensor06",4.087,NA,4.087,0,4.087,4.087,1,NA,7.786,NA,7.786,0,7.786,7.786,1,NA,6.3370703125,NA,6.3370703125,0,6.3370703125,6.3370703125,1,NA,2.2500703125,NA,2.2500703125,0,2.2500703125,2.2500703125,1,NA,7.14285714285714
"2001.Sensor07",3.352,NA,3.352,0,3.352,3.352,1,NA,NA,NA,NA,NA,NA,NA,0,NA,3.36176870748299,NA,3.36176870748299,0,3.36176870748299,3.36176870748299,1,NA,0.0097687074829933,NA,0.0097687074829933,0,0.0097687074829933,0.0097687074829933,1,NA,7.14285714285714
"2001.Sensor08",5.801,NA,5.801,0,5.801,5.801,1,NA,5.946,NA,5.946,0,5.946,5.946,1,NA,5.59605769230769,NA,5.59605769230769,0,5.59605769230769,5.59605769230769,1,NA,-0.204942307692308,NA,-0.204942307692308,0,-0.204942307692308,-0.204942307692308,1,NA,7.14285714285714
"2001.Sensor09",5.848,NA,5.848,0,5.848,5.848,1,NA,2.694,NA,2.694,0,2.694,2.694,1,NA,3.47641255605381,NA,3.47641255605381,0,3.47641255605381,3.47641255605381,1,NA,-2.37158744394619,NA,-2.37158744394619,0,-2.37158744394619,-2.37158744394619,1,NA,7.14285714285714
"2001.Sensor10",5.129,NA,5.129,0,5.129,5.129,1,NA,3.188,NA,3.188,0,3.188,3.188,1,NA,3.57097276264591,NA,3.57097276264591,0,3.57097276264591,3.57097276264591,1,NA,-1.55802723735409,NA,-1.55802723735409,0,-1.55802723735409,-1.55802723735409,1,NA,7.14285714285714
"2001.Sensor11",5.388,NA,5.388,0,5.388,5.388,1,NA,4.41,NA,4.41,0,4.41,4.41,1,NA,4.44801556420233,NA,4.44801556420233,0,4.44801556420233,4.44801556420233,1,NA,-0.939984435797665,NA,-0.939984435797665,0,-0.939984435797665,-0.939984435797665,1,NA,7.14285714285714
"2001.Sensor12",5.973,NA,5.973,0,5.973,5.973,1,NA,5.032,NA,5.032,0,5.032,5.032,1,NA,4.77584980237154,NA,4.77584980237154,0,4.77584980237154,4.77584980237154,1,NA,-1.19715019762846,NA,-1.19715019762846,0,-1.19715019762846,-1.19715019762846,1,NA,7.14285714285714
"2001.Sensor13",4.95,NA,4.95,0,4.95,4.95,1,NA,NA,NA,NA,NA,NA,NA,0,NA,4.82890909090909,NA,4.82890909090909,0,4.82890909090909,4.82890909090909,1,NA,-0.121090909090909,NA,-0.121090909090909,0,-0.121090909090909,-0.121090909090909,1,NA,7.14285714285714
"2001.Sensor14",6.546,NA,6.546,0,6.546,6.546,1,NA,6.79,NA,6.79,0,6.79,6.79,1,NA,6.158984375,NA,6.158984375,0,6.158984375,6.158984375,1,NA,-0.387015624999999,NA,-0.387015624999999,0,-0.387015624999999,-0.387015624999999,1,NA,7.14285714285714
"2001.Sensor15",7.399,NA,7.399,0,7.399,7.399,1,NA,7.694,NA,7.694,0,7.694,7.694,1,NA,7.51517928286853,NA,7.51517928286853,0,7.51517928286853,7.51517928286853,1,NA,0.116179282868526,NA,0.116179282868526,0,0.116179282868526,0.116179282868526,1,NA,7.14285714285714
"2001.Sensor16",7.135,NA,7.135,0,7.135,7.135,1,NA,7.482,NA,7.482,0,7.482,7.482,1,NA,7.3100395256917,NA,7.3100395256917,0,7.3100395256917,7.3100395256917,1,NA,0.1750395256917,NA,0.1750395256917,0,0.1750395256917,0.1750395256917,1,NA,7.14285714285714
"2001.Sensor17",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,2.43204918032787,NA,2.43204918032787,0,2.43204918032787,2.43204918032787,1,NA,NA,NA,NA,NA,NA,NA,0,NA,7.14285714285714
"2001.Sensor18",3.643,NA,3.643,0,3.643,3.643,1,NA,4.252,NA,4.252,0,4.252,4.252,1,NA,3.68583657587549,NA,3.68583657587549,0,3.68583657587549,3.68583657587549,1,NA,0.0428365758754867,NA,0.0428365758754867,0,0.0428365758754867,0.0428365758754867,1,NA,7.14285714285714
